date,stock,price
2010-12-27,Stock_B,120.16289138773891
2010-12-28,Stock_B,117.46615400429458
2010-12-29,Stock_B,112.79941421140214
2010-12-30,Stock_B,100.88789846197827
2010-12-31,Stock_B,121.71323971264346
2011-01-03,Stock_B,103.2252157476549
2011-01-04,Stock_B,111.05035429248169
2011-01-05,Stock_B,106.86579444363588
2011-01-06,Stock_B,78.73700918319574
2011-01-07,Stock_B,81.56745635173064
2011-01-10,Stock_B,70.96001553534396
2011-01-11,Stock_B,92.35261119432514
2011-01-12,Stock_B,116.23694415280558
2011-01-13,Stock_B,106.7794194168783
2011-01-14,Stock_B,99.35022167229954
2011-01-17,Stock_B,127.17785294310767
2011-01-18,Stock_B,93.93419319798784
2011-01-19,Stock_B,111.17836294518392
2011-01-20,Stock_B,93.18157654326482
2011-01-21,Stock_B,70.05193154829624
2011-01-24,Stock_B,84.94905183231533
2011-01-25,Stock_B,84.41657022243587
2011-01-26,Stock_B,71.56992326768051
2011-01-27,Stock_B,96.95722866892655
2011-01-28,Stock_B,85.15822343259367
2011-01-31,Stock_B,129.9499879426528
2011-02-01,Stock_B,95.31486725792888
2011-02-02,Stock_B,83.2587270376188
2011-02-03,Stock_B,78.24123958350901
2011-02-04,Stock_B,77.56651522966263
2011-02-07,Stock_B,117.55269903819254
2011-02-08,Stock_B,119.30122140066186
2011-02-09,Stock_B,60.059385724345525
2011-02-10,Stock_B,143.2604445304417
2011-02-11,Stock_B,101.53922287045899
2011-02-14,Stock_B,120.44456088648306
2011-02-15,Stock_B,83.95106654085922
2011-02-16,Stock_B,80.31499671707752
2011-02-17,Stock_B,95.0326173758047
2011-02-18,Stock_B,107.50384649814507
2011-02-21,Stock_B,104.37909042036131
2011-02-22,Stock_B,123.38818374867944
2011-02-23,Stock_B,64.63173052451731
2011-02-24,Stock_B,118.14158775095578
2011-02-25,Stock_B,110.2781097852466
2011-02-28,Stock_B,106.24265946038702
2011-03-01,Stock_B,73.05847520405726
2011-03-02,Stock_B,84.03059577301869
2011-03-03,Stock_B,112.75770748087771
2011-03-04,Stock_B,50.87738539757392
2011-03-07,Stock_B,62.06898775492584
2011-03-08,Stock_B,109.19041547389622
2011-03-09,Stock_B,111.24649082341514
2011-03-10,Stock_B,85.09715661968674
2011-03-11,Stock_B,85.03988976599152
2011-03-14,Stock_B,119.02792177400806
2011-03-15,Stock_B,117.73682605089196
2011-03-16,Stock_B,93.20519330927603
2011-03-17,Stock_B,75.43545501988578
2011-03-18,Stock_B,129.5021373720326
2011-03-21,Stock_B,74.26073494718537
2011-03-22,Stock_B,113.51922329360762
2011-03-23,Stock_B,124.00716334815482
2011-03-24,Stock_B,99.86532447773467
2011-03-25,Stock_B,88.2260196320824
2011-03-28,Stock_B,67.71613710058166
2011-03-29,Stock_B,101.24751631805096
2011-03-30,Stock_B,70.74318167908558
2011-03-31,Stock_B,106.13551545710656
2011-04-01,Stock_B,59.48478638149341
2011-04-04,Stock_B,66.46459647278759
2011-04-05,Stock_B,102.62989046912276
2011-04-06,Stock_B,116.79331488065067
2011-04-07,Stock_B,94.31342885022934
2011-04-08,Stock_B,121.01421571813854
2011-04-11,Stock_B,88.78036585077425
2011-04-12,Stock_B,143.55384652216728
2011-04-13,Stock_B,73.38399239316378
2011-04-14,Stock_B,85.7410139908225
2011-04-15,Stock_B,127.02549076302441
2011-04-18,Stock_B,94.83358850812002
2011-04-19,Stock_B,118.99266885305198
2011-04-20,Stock_B,73.5584139325634
2011-04-21,Stock_B,80.94988243783749
2011-04-22,Stock_B,111.95950256573778
2011-04-25,Stock_B,71.24571739986166
2011-04-26,Stock_B,75.73450727764963
2011-04-27,Stock_B,97.77503602041904
2011-04-28,Stock_B,126.35550024787719
2011-04-29,Stock_B,107.34377825798506
2011-05-02,Stock_B,95.8347278271302
2011-05-03,Stock_B,103.29192151608487
2011-05-04,Stock_B,65.20158477906868
2011-05-05,Stock_B,88.40322933524433
2011-05-06,Stock_B,108.81845841062297
2011-05-09,Stock_B,104.74202066215301
2011-05-10,Stock_B,112.23348239324754
2011-05-11,Stock_B,114.02977640696602
2011-05-12,Stock_B,104.53000287227351
2011-05-13,Stock_B,49.71966087817918
2011-05-16,Stock_B,106.7292489247491
2011-05-17,Stock_B,90.26697820506857
2011-05-18,Stock_B,92.26817517400548
2011-05-19,Stock_B,92.55855347103258
2011-05-20,Stock_B,105.83554335061162
2011-05-23,Stock_B,70.60336621641434
2011-05-24,Stock_B,65.68166554274418
2011-05-25,Stock_B,75.23827584230762
2011-05-26,Stock_B,118.39076762653227
2011-05-27,Stock_B,91.25653116683426
2011-05-30,Stock_B,110.10985969327872
2011-05-31,Stock_B,109.59878066577141
2011-06-01,Stock_B,107.9353873221278
2011-06-02,Stock_B,110.53387535585624
2011-06-03,Stock_B,89.55452004376302
2011-06-06,Stock_B,113.37623894164231
2011-06-07,Stock_B,107.63677357716905
2011-06-08,Stock_B,68.27646483002337
2011-06-09,Stock_B,101.18819460267413
2011-06-10,Stock_B,97.01344128865465
2011-06-13,Stock_B,109.25767283936025
2011-06-14,Stock_B,100.51394241523674
2011-06-15,Stock_B,95.20679024970573
2011-06-16,Stock_B,131.12682532591907
2011-06-17,Stock_B,112.15553339522059
2011-06-20,Stock_B,100.8128424134491
2011-06-21,Stock_B,77.62899034788084
2011-06-22,Stock_B,102.4122913001381
2011-06-23,Stock_B,82.93498764565437
2011-06-24,Stock_B,66.94183707521853
2011-06-27,Stock_B,91.86767712330148
2011-06-28,Stock_B,93.10506716794228
2011-06-29,Stock_B,120.59433069636691
2011-06-30,Stock_B,119.47017996872968
2011-07-01,Stock_B,113.38392309443205
2011-07-04,Stock_B,98.24331692607588
2011-07-05,Stock_B,98.51780272594303
2011-07-06,Stock_B,111.10661722970272
2011-07-07,Stock_B,112.86524357933476
2011-07-08,Stock_B,107.12905198219292
2011-07-11,Stock_B,110.17122722219445
2011-07-12,Stock_B,98.64272080695866
2011-07-13,Stock_B,94.3565425530075
2011-07-14,Stock_B,55.59277877215371
2011-07-15,Stock_B,93.19867924578648
2011-07-18,Stock_B,85.54775109398147
2011-07-19,Stock_B,101.94956241257567
2011-07-20,Stock_B,86.47279552793499
2011-07-21,Stock_B,102.74588555597835
2011-07-22,Stock_B,62.70792806714327
2011-07-25,Stock_B,80.72386613386574
2011-07-26,Stock_B,85.69702549951728
2011-07-27,Stock_B,79.0012648090144
2011-07-28,Stock_B,162.3582580526439
2011-07-29,Stock_B,59.41452001280972
2011-08-01,Stock_B,113.50803387116571
2011-08-02,Stock_B,119.92024753284304
2011-08-03,Stock_B,91.17030204587185
2011-08-04,Stock_B,106.64030951254739
2011-08-05,Stock_B,112.20913381868286
2011-08-08,Stock_B,102.71332323027782
2011-08-09,Stock_B,64.68874297488081
2011-08-10,Stock_B,108.14222968750197
2011-08-11,Stock_B,119.42278537678425
2011-08-12,Stock_B,141.27238765558496
2011-08-15,Stock_B,72.4288772069168
2011-08-16,Stock_B,96.55401361547317
2011-08-17,Stock_B,99.4326287439364
2011-08-18,Stock_B,98.00748165907548
2011-08-19,Stock_B,66.53050086300104
2011-08-22,Stock_B,122.03936768847029
2011-08-23,Stock_B,119.93563121385338
2011-08-24,Stock_B,107.53216553003017
2011-08-25,Stock_B,91.49042895199246
2011-08-26,Stock_B,95.68933265198248
2011-08-29,Stock_B,94.27257097664321
2011-08-30,Stock_B,72.18363792552645
2011-08-31,Stock_B,114.01780405759088
2011-09-01,Stock_B,100.4778559081884
2011-09-02,Stock_B,113.73411562974772
2011-09-05,Stock_B,105.17657663353762
2011-09-06,Stock_B,79.89143586199867
2011-09-07,Stock_B,81.49442468157801
2011-09-08,Stock_B,126.2743925027084
2011-09-09,Stock_B,111.19443086476284
2011-09-12,Stock_B,92.39695226063662
2011-09-13,Stock_B,111.20768163214368
2011-09-14,Stock_B,82.57209604806492
2011-09-15,Stock_B,121.71385245805506
2011-09-16,Stock_B,72.84968050151616
2011-09-19,Stock_B,103.93552540534
2011-09-20,Stock_B,97.26908896187192
2011-09-21,Stock_B,100.26018214419747
2011-09-22,Stock_B,113.02300466802276
2011-09-23,Stock_B,120.02107633658171
2011-09-26,Stock_B,91.7570031939691
2011-09-27,Stock_B,60.17153022034303
2011-09-28,Stock_B,65.66446038662268
2011-09-29,Stock_B,92.35931191826812
2011-09-30,Stock_B,100.6854911983777
2011-10-03,Stock_B,107.50636892569459
2011-10-04,Stock_B,103.82652997213886
2011-10-05,Stock_B,117.81026090309521
2011-10-06,Stock_B,136.0323101358463
2011-10-07,Stock_B,101.92451115555791
2011-10-10,Stock_B,107.21734389780133
2011-10-11,Stock_B,84.69566764679684
2011-10-12,Stock_B,101.09748897345503
2011-10-13,Stock_B,104.13748488107684
2011-10-14,Stock_B,103.07975918540961
2011-10-17,Stock_B,84.9862080188833
2011-10-18,Stock_B,103.29872322370576
2011-10-19,Stock_B,101.83456010211928
2011-10-20,Stock_B,106.33577971211257
2011-10-21,Stock_B,91.9890209945308
2011-10-24,Stock_B,100.21807122677238
2011-10-25,Stock_B,143.54229748643132
2011-10-26,Stock_B,101.09052731534736
2011-10-27,Stock_B,121.41950958703293
2011-10-28,Stock_B,128.50942675730516
2011-10-31,Stock_B,70.9494259408044
2011-11-01,Stock_B,96.01300097538918
2011-11-02,Stock_B,96.9200835799269
2011-11-03,Stock_B,140.28368197822076
2011-11-04,Stock_B,137.65974265826418
2011-11-07,Stock_B,70.92670778687311
2011-11-08,Stock_B,79.88425842090746
2011-11-09,Stock_B,124.5083189323718
2011-11-10,Stock_B,89.55161012368639
2011-11-11,Stock_B,112.96966312274664
2011-11-14,Stock_B,95.6211402917714
2011-11-15,Stock_B,78.5764250825844
2011-11-16,Stock_B,126.08943168989236
2011-11-17,Stock_B,85.45959063352552
2011-11-18,Stock_B,97.40691269730775
2011-11-21,Stock_B,77.30859046915275
2011-11-22,Stock_B,77.78726883990744
2011-11-23,Stock_B,101.18286526192011
2011-11-24,Stock_B,80.97110999496863
2011-11-25,Stock_B,130.15034651698173
2011-11-28,Stock_B,113.77978352098631
2011-11-29,Stock_B,115.86967379428853
2011-11-30,Stock_B,94.14168565139566
2011-12-01,Stock_B,94.69358427959499
2011-12-02,Stock_B,108.87376337053396
2011-12-05,Stock_B,45.91747279063563
2011-12-06,Stock_B,90.89400165581459
2011-12-07,Stock_B,63.59089571093817
2011-12-08,Stock_B,104.54635894667719
2011-12-09,Stock_B,76.86761635826998
2011-12-12,Stock_B,97.58138999493528
2011-12-13,Stock_B,82.25293548411959
2011-12-14,Stock_B,128.549967567351
2011-12-15,Stock_B,145.22224795477325
2011-12-16,Stock_B,118.33801031249638
2011-12-19,Stock_B,119.45916836083204
2011-12-20,Stock_B,99.14771344005128
2011-12-21,Stock_B,87.43754307558426
2011-12-22,Stock_B,61.45639237969267
2011-12-23,Stock_B,103.63807883262356
2011-12-26,Stock_B,93.97809103586697
2011-12-27,Stock_B,104.48705851064722
2011-12-28,Stock_B,85.78363025939534
2011-12-29,Stock_B,70.17187173159316
2011-12-30,Stock_B,76.82265251221585
2012-01-02,Stock_B,130.63326119227486
2012-01-03,Stock_B,138.70676166092304
2012-01-04,Stock_B,68.56639549182864
2012-01-05,Stock_B,86.59201059124302
2012-01-06,Stock_B,65.07247825211869
2012-01-09,Stock_B,101.22506538274935
2012-01-10,Stock_B,101.74407237901877
2012-01-11,Stock_B,97.68338086423576
2012-01-12,Stock_B,89.92573620292559
2012-01-13,Stock_B,104.90347199543434
2012-01-16,Stock_B,113.02469215174554
2012-01-17,Stock_B,113.87620189772484
2012-01-18,Stock_B,124.40015524329914
2012-01-19,Stock_B,93.01815792996872
2012-01-20,Stock_B,88.29370030218027
2012-01-23,Stock_B,119.05596640814096
2012-01-24,Stock_B,88.75846106123495
2012-01-25,Stock_B,95.7286216828139
2012-01-26,Stock_B,89.04764545122651
2012-01-27,Stock_B,133.96167136503604
2012-01-30,Stock_B,111.69762741512646
2012-01-31,Stock_B,77.30965449317546
2012-02-01,Stock_B,99.97298184821315
2012-02-02,Stock_B,108.10506497618834
2012-02-03,Stock_B,77.54039066553491
2012-02-06,Stock_B,107.08611951854161
2012-02-07,Stock_B,96.98200711790497
2012-02-08,Stock_B,75.49656918423813
2012-02-09,Stock_B,73.0618865571674
2012-02-10,Stock_B,127.37679418786007
2012-02-13,Stock_B,83.22436291072218
2012-02-14,Stock_B,120.16041793303259
2012-02-15,Stock_B,113.13346138404206
2012-02-16,Stock_B,87.53251424736877
2012-02-17,Stock_B,109.9793704690432
2012-02-20,Stock_B,106.5636225270892
2012-02-21,Stock_B,118.13306277154734
2012-02-22,Stock_B,103.495932893248
2012-02-23,Stock_B,93.3615891814705
2012-02-24,Stock_B,126.47427864860828
2012-02-27,Stock_B,114.61950872637112
2012-02-28,Stock_B,87.13440976640283
2012-02-29,Stock_B,96.47162446827159
2012-03-01,Stock_B,125.99434507616029
2012-03-02,Stock_B,129.97385913743062
2012-03-05,Stock_B,96.43577341290634
2012-03-06,Stock_B,109.75103440376786
2012-03-07,Stock_B,107.21772469080014
2012-03-08,Stock_B,77.99403680556125
2012-03-09,Stock_B,110.1957916193363
2012-03-12,Stock_B,56.95388983625851
2012-03-13,Stock_B,118.19441975182025
2012-03-14,Stock_B,110.41661552465968
2012-03-15,Stock_B,39.48397379719013
2012-03-16,Stock_B,80.70311583417042
2012-03-19,Stock_B,64.77354912598285
2012-03-20,Stock_B,79.49404541265974
2012-03-21,Stock_B,102.67415148296608
2012-03-22,Stock_B,134.84548768077258
2012-03-23,Stock_B,110.33808567665939
2012-03-26,Stock_B,92.40271980326203
2012-03-27,Stock_B,114.34876321686836
2012-03-28,Stock_B,112.39841709362707
2012-03-29,Stock_B,128.93285506454131
2012-03-30,Stock_B,116.75145901513676
2012-04-02,Stock_B,100.11175604273541
2012-04-03,Stock_B,69.87494785413972
2012-04-04,Stock_B,126.9931557926892
2012-04-05,Stock_B,97.51763423593465
2012-04-06,Stock_B,82.22742628186867
2012-04-09,Stock_B,60.314460521621555
2012-04-10,Stock_B,77.00922761718918
2012-04-11,Stock_B,108.04736336880111
2012-04-12,Stock_B,92.21159499591131
2012-04-13,Stock_B,119.83552771965088
2012-04-16,Stock_B,132.3907389300785
2012-04-17,Stock_B,57.302856709964125
2012-04-18,Stock_B,79.64422774672306
2012-04-19,Stock_B,102.77342705065756
2012-04-20,Stock_B,129.60608880434316
2012-04-23,Stock_B,83.24401317121915
2012-04-24,Stock_B,104.50957252648604
2012-04-25,Stock_B,78.1927691244971
2012-04-26,Stock_B,98.31785060766175
2012-04-27,Stock_B,102.7576427259766
2012-04-30,Stock_B,93.50026605293428
2012-05-01,Stock_B,132.75466797044749
2012-05-02,Stock_B,123.80498084317425
2012-05-03,Stock_B,93.61652210344158
2012-05-04,Stock_B,94.78513849354863
2012-05-07,Stock_B,115.94259974434817
2012-05-08,Stock_B,100.95186687509872
2012-05-09,Stock_B,100.25274519201113
2012-05-10,Stock_B,86.25951590133769
2012-05-11,Stock_B,111.97610740042809
2012-05-14,Stock_B,87.20398348506251
2012-05-15,Stock_B,87.19767805569683
2012-05-16,Stock_B,105.78302898832962
2012-05-17,Stock_B,102.80989367486208
2012-05-18,Stock_B,100.67596170945545
2012-05-21,Stock_B,63.70411369291335
2012-05-22,Stock_B,104.7603317720594
2012-05-23,Stock_B,59.854344076129124
2012-05-24,Stock_B,120.44610063769079
2012-05-25,Stock_B,88.9290140258752
2012-05-28,Stock_B,103.1793547667039
2012-05-29,Stock_B,88.38069183236318
2012-05-30,Stock_B,106.15574207043484
2012-05-31,Stock_B,75.89919384996085
2012-06-01,Stock_B,137.02048451609488
2012-06-04,Stock_B,86.26683426261306
2012-06-05,Stock_B,117.52110762217265
2012-06-06,Stock_B,77.70634947383334
2012-06-07,Stock_B,92.14761489316018
2012-06-08,Stock_B,84.99971513983152
2012-06-11,Stock_B,88.05612769409859
2012-06-12,Stock_B,108.46190848635817
2012-06-13,Stock_B,109.34820637050525
2012-06-14,Stock_B,108.15243190723555
2012-06-15,Stock_B,82.55467954236151
2012-06-18,Stock_B,102.59273868303393
2012-06-19,Stock_B,83.07143486503902
2012-06-20,Stock_B,129.32689146818626
2012-06-21,Stock_B,81.48978399705231
2012-06-22,Stock_B,90.5596842767711
2012-06-25,Stock_B,101.161239127592
2012-06-26,Stock_B,79.57239479387823
2012-06-27,Stock_B,112.67254596330469
2012-06-28,Stock_B,122.28169023648115
2012-06-29,Stock_B,82.33595290259785
2012-07-02,Stock_B,86.42614678146616
2012-07-03,Stock_B,123.88004053191588
2012-07-04,Stock_B,102.89428838624133
2012-07-05,Stock_B,95.59134328831274
2012-07-06,Stock_B,84.75748294132354
2012-07-09,Stock_B,92.61786040694786
2012-07-10,Stock_B,97.07079035328486
2012-07-11,Stock_B,112.79002927963528
2012-07-12,Stock_B,99.94540585232053
2012-07-13,Stock_B,81.79664372263503
2012-07-16,Stock_B,89.54329416327555
2012-07-17,Stock_B,77.63913395357372
2012-07-18,Stock_B,97.35103427339877
2012-07-19,Stock_B,145.0837389551586
2012-07-20,Stock_B,149.54085656242387
2012-07-23,Stock_B,106.54543519700417
2012-07-24,Stock_B,66.944198252695
2012-07-25,Stock_B,118.52156049110582
2012-07-26,Stock_B,113.34519666364861
2012-07-27,Stock_B,153.74087516998046
2012-07-30,Stock_B,101.4917046505809
2012-07-31,Stock_B,91.49696789120719
2012-08-01,Stock_B,80.03030449900726
2012-08-02,Stock_B,116.44854994753537
2012-08-03,Stock_B,96.24271900635821
2012-08-06,Stock_B,94.87748737766898
2012-08-07,Stock_B,89.93374783983388
2012-08-08,Stock_B,144.00154516750987
2012-08-09,Stock_B,91.75458694416679
2012-08-10,Stock_B,114.00895876511669
2012-08-13,Stock_B,109.24472517069846
2012-08-14,Stock_B,55.53913638526096
2012-08-15,Stock_B,144.26491715225544
2012-08-16,Stock_B,62.943821553915086
2012-08-17,Stock_B,81.97846940643564
2012-08-20,Stock_B,89.84049845090948
2012-08-21,Stock_B,85.49528531429455
2012-08-22,Stock_B,95.41954692154272
2012-08-23,Stock_B,84.55964779753992
2012-08-24,Stock_B,127.13271960143157
2012-08-27,Stock_B,111.817827921713
2012-08-28,Stock_B,87.58551108226402
2012-08-29,Stock_B,83.2669331237147
2012-08-30,Stock_B,88.70139381286897
2012-08-31,Stock_B,81.89579186638002
2012-09-03,Stock_B,76.02103006534543
2012-09-04,Stock_B,118.70832941420667
2012-09-05,Stock_B,92.19683883903551
2012-09-06,Stock_B,107.90200657226752
2012-09-07,Stock_B,101.3007090591933
2012-09-10,Stock_B,128.99162663316898
2012-09-11,Stock_B,117.90654177176015
2012-09-12,Stock_B,107.23457179283658
2012-09-13,Stock_B,145.90701556040267
2012-09-14,Stock_B,85.89706081914714
2012-09-17,Stock_B,96.24556654001424
2012-09-18,Stock_B,113.06244732455919
2012-09-19,Stock_B,116.88663709744905
2012-09-20,Stock_B,82.42585253853187
2012-09-21,Stock_B,99.32170749029332
2012-09-24,Stock_B,100.44420589248197
2012-09-25,Stock_B,146.61159358729904
2012-09-26,Stock_B,113.24674097086773
2012-09-27,Stock_B,121.6148089003232
2012-09-28,Stock_B,92.22994563698082
2012-10-01,Stock_B,84.99080364989022
2012-10-02,Stock_B,91.5249130027882
2012-10-03,Stock_B,110.95698045962199
2012-10-04,Stock_B,129.50414089372464
2012-10-05,Stock_B,71.55068042328955
2012-10-08,Stock_B,139.61801495665426
2012-10-09,Stock_B,117.72694627921425
2012-10-10,Stock_B,120.02085012065726
2012-10-11,Stock_B,118.68345815381366
2012-10-12,Stock_B,91.87651115200748
2012-10-15,Stock_B,97.44410521819114
2012-10-16,Stock_B,113.60913534220758
2012-10-17,Stock_B,95.00248397218705
2012-10-18,Stock_B,104.68193467112295
2012-10-19,Stock_B,86.72576160898996
2012-10-22,Stock_B,115.4564977542313
2012-10-23,Stock_B,97.18279963068721
2012-10-24,Stock_B,91.90434094732522
2012-10-25,Stock_B,83.48799537299308
2012-10-26,Stock_B,86.69895532536538
2012-10-29,Stock_B,73.59333170299976
2012-10-30,Stock_B,108.46268070661066
2012-10-31,Stock_B,88.03767328855653
2012-11-01,Stock_B,99.15206530299196
2012-11-02,Stock_B,124.30298405002564
2012-11-05,Stock_B,97.60280914400089
2012-11-06,Stock_B,96.84600582868964
2012-11-07,Stock_B,98.98581671483517
2012-11-08,Stock_B,105.85311200371214
2012-11-09,Stock_B,90.64588193312217
2012-11-12,Stock_B,117.04106671402009
2012-11-13,Stock_B,102.60145012134276
2012-11-14,Stock_B,89.1424549696024
2012-11-15,Stock_B,93.13944508273617
2012-11-16,Stock_B,122.85966789929972
2012-11-19,Stock_B,86.85149521244129
2012-11-20,Stock_B,108.39979704639204
2012-11-21,Stock_B,109.55923067079291
2012-11-22,Stock_B,78.49914603904452
2012-11-23,Stock_B,71.06658504380027
2012-11-26,Stock_B,93.54178862200789
2012-11-27,Stock_B,116.11005159139737
2012-11-28,Stock_B,70.58567802577514
2012-11-29,Stock_B,82.55047062261167
2012-11-30,Stock_B,113.4500844107686
2012-12-03,Stock_B,78.62766869118832
2012-12-04,Stock_B,120.45842305756156
2012-12-05,Stock_B,153.01861859566299
2012-12-06,Stock_B,83.69112467779844
2012-12-07,Stock_B,129.45155151414062
2012-12-10,Stock_B,106.5583054336871
2012-12-11,Stock_B,84.16191848303323
2012-12-12,Stock_B,131.85250550340035
2012-12-13,Stock_B,108.13541209476112
2012-12-14,Stock_B,123.80242607399192
2012-12-17,Stock_B,146.91352578098972
2012-12-18,Stock_B,97.8494288649505
2012-12-19,Stock_B,111.05274371068492
2012-12-20,Stock_B,77.69256356439448
2012-12-21,Stock_B,90.69653299832969
2012-12-24,Stock_B,98.3707098877002
2012-12-25,Stock_B,104.23208551645808
2012-12-26,Stock_B,57.42378988000631
2012-12-27,Stock_B,130.97328718883747
2012-12-28,Stock_B,112.68197630542842
2012-12-31,Stock_B,110.33374240652188
2013-01-01,Stock_B,140.97346867603287
2013-01-02,Stock_B,132.42182864195289
2013-01-03,Stock_B,96.97282617141167
2013-01-04,Stock_B,88.60670845273913
2013-01-07,Stock_B,112.45923943307027
2013-01-08,Stock_B,131.03123271769473
2013-01-09,Stock_B,97.02738422666424
2013-01-10,Stock_B,117.78661388379464
2013-01-11,Stock_B,134.12699196850585
2013-01-14,Stock_B,119.76459169739317
2013-01-15,Stock_B,68.10094285779633
2013-01-16,Stock_B,76.10453870122456
2013-01-17,Stock_B,139.66063882803746
2013-01-18,Stock_B,102.19608630467347
2013-01-21,Stock_B,106.60167697582656
2013-01-22,Stock_B,111.36171336899453
2013-01-23,Stock_B,128.63921097771498
2013-01-24,Stock_B,84.34271294147676
2013-01-25,Stock_B,91.74493215576283
2013-01-28,Stock_B,79.89269604933216
2013-01-29,Stock_B,58.71965454409327
2013-01-30,Stock_B,108.20079089414338
2013-01-31,Stock_B,82.6833343953906
2013-02-01,Stock_B,119.25102822468946
2013-02-04,Stock_B,87.86647430504964
2013-02-05,Stock_B,73.06679221775505
2013-02-06,Stock_B,121.08474605035082
2013-02-07,Stock_B,110.45779842709251
2013-02-08,Stock_B,96.68914456014716
2013-02-11,Stock_B,97.81126820246824
2013-02-12,Stock_B,112.01547856548184
2013-02-13,Stock_B,134.0325601776907
2013-02-14,Stock_B,108.0343075482867
2013-02-15,Stock_B,109.39643696051536
2013-02-18,Stock_B,90.8595933033443
2013-02-19,Stock_B,95.2750150407555
2013-02-20,Stock_B,33.707495085070974
2013-02-21,Stock_B,81.13590740993203
2013-02-22,Stock_B,78.69832237605327
2013-02-25,Stock_B,78.16125689618364
2013-02-26,Stock_B,92.3620179308262
2013-02-27,Stock_B,94.48486592730158
2013-02-28,Stock_B,78.69771450365704
2013-03-01,Stock_B,125.17086303726049
2013-03-04,Stock_B,111.9798455848526
2013-03-05,Stock_B,104.12623560755988
2013-03-06,Stock_B,112.91078465485367
2013-03-07,Stock_B,65.61529353307725
2013-03-08,Stock_B,65.04934413377691
2013-03-11,Stock_B,124.36415291048914
2013-03-12,Stock_B,147.63640875087663
2013-03-13,Stock_B,101.09008435127078
2013-03-14,Stock_B,145.0089419942331
2013-03-15,Stock_B,100.02340701290224
2013-03-18,Stock_B,85.82730667752574
2013-03-19,Stock_B,119.60522940170097
2013-03-20,Stock_B,56.98539401101526
2013-03-21,Stock_B,88.25239812298513
2013-03-22,Stock_B,83.44818304042255
2013-03-25,Stock_B,76.00439530662318
2013-03-26,Stock_B,90.03125886934176
2013-03-27,Stock_B,105.80906826014838
2013-03-28,Stock_B,126.22931859263531
2013-03-29,Stock_B,120.83071940790767
2013-04-01,Stock_B,68.12606357287277
2013-04-02,Stock_B,145.79769926834
2013-04-03,Stock_B,124.92702603464065
2013-04-04,Stock_B,100.80981185810796
2013-04-05,Stock_B,126.90885639884311
2013-04-08,Stock_B,81.57398672237501
2013-04-09,Stock_B,116.89205510514886
2013-04-10,Stock_B,61.30819336792113
2013-04-11,Stock_B,93.85559105005485
2013-04-12,Stock_B,127.28427408325446
2013-04-15,Stock_B,90.83597285059848
2013-04-16,Stock_B,91.713396033591
2013-04-17,Stock_B,87.91873552412657
2013-04-18,Stock_B,96.05555301610896
2013-04-19,Stock_B,79.76443249185328
2013-04-22,Stock_B,131.6393295092402
2013-04-23,Stock_B,76.01773767416236
2013-04-24,Stock_B,106.47823140394568
2013-04-25,Stock_B,116.91171204384382
2013-04-26,Stock_B,85.28350970565613
2013-04-29,Stock_B,70.87641811558784
2013-04-30,Stock_B,88.43977375985511
2013-05-01,Stock_B,92.08408295206478
2013-05-02,Stock_B,118.3772780606574
2013-05-03,Stock_B,97.04284795500588
2013-05-06,Stock_B,100.05010397389903
2013-05-07,Stock_B,71.89466093139168
2013-05-08,Stock_B,96.123709039651
2013-05-09,Stock_B,128.7295480428464
2013-05-10,Stock_B,121.92471793923798
2013-05-13,Stock_B,89.93977680666674
2013-05-14,Stock_B,116.60322100884375
2013-05-15,Stock_B,97.19805738827387
2013-05-16,Stock_B,110.08402919803135
2013-05-17,Stock_B,94.10915644066851
2013-05-20,Stock_B,80.66747389960935
2013-05-21,Stock_B,79.64740848705274
2013-05-22,Stock_B,110.53869039122677
2013-05-23,Stock_B,47.06897195303836
2013-05-24,Stock_B,121.28830379695601
2013-05-27,Stock_B,95.19300425604305
2013-05-28,Stock_B,87.1505632863073
2013-05-29,Stock_B,119.97457612799252
2013-05-30,Stock_B,44.66414075731105
2013-05-31,Stock_B,109.2425922117328
2013-06-03,Stock_B,132.81382922917481
2013-06-04,Stock_B,72.56390257744334
2013-06-05,Stock_B,90.90980826520124
2013-06-06,Stock_B,109.05027358496028
2013-06-07,Stock_B,68.58560056202879
2013-06-10,Stock_B,104.9214440252414
2013-06-11,Stock_B,153.74814695012336
2013-06-12,Stock_B,106.54344266437963
2013-06-13,Stock_B,105.88131542364889
2013-06-14,Stock_B,75.92279390743059
2013-06-17,Stock_B,126.59460024754237
2013-06-18,Stock_B,45.48986063263695
2013-06-19,Stock_B,99.26744973053053
2013-06-20,Stock_B,118.3158027487828
2013-06-21,Stock_B,50.003001107502726
2013-06-24,Stock_B,59.71468189239378
2013-06-25,Stock_B,70.45052460307647
2013-06-26,Stock_B,127.45790209972395
2013-06-27,Stock_B,87.27003618872327
2013-06-28,Stock_B,117.93084904248542
2013-07-01,Stock_B,114.70437249818825
2013-07-02,Stock_B,66.78828869288947
2013-07-03,Stock_B,92.21156074549287
2013-07-04,Stock_B,95.43941011380765
2013-07-05,Stock_B,110.22098921205087
2013-07-08,Stock_B,104.55430455052003
2013-07-09,Stock_B,98.68651848477116
2013-07-10,Stock_B,123.29501444956804
2013-07-11,Stock_B,123.00729073931075
2013-07-12,Stock_B,71.03568533297872
2013-07-15,Stock_B,91.02969103182468
